Month,Product,Region,Latitude,Longitude,Sales,Forecast,VariancePct,OrderProcessingTime
Jul,Condiments,Australia,-33.8688,151.2093,446697,445899,0.17896429460483204,26.406282958134753
Jul,Condiments,Australia,-33.8688,151.2093,448055,437248,2.471595067330211,27.990564889597135
Jul,Condiments,Australia,-33.8688,151.2093,197313,198940,-0.8178345229717502,32.52883172370376
Jul,Condiments,Australia,-33.8688,151.2093,70481,69417,1.5327657490240143,27.317930415414782
Jul,Condiments,Australia,-33.8688,151.2093,284025,287383,-1.1684755187328408,31.69998882893775
Jul,Condiments,Australia,-33.8688,151.2093,132196,135223,-2.238524511362712,30.566616446377296
Jul,Condiments,Australia,-33.8688,151.2093,168987,169332,-0.20374176174615546,32.33523615991965
Jul,Condiments,Australia,-33.8688,151.2093,54989,55681,-1.2427937716635835,29.941737903030013
Jul,Condiments,Australia,-33.8688,151.2093,11379,11376,0.026371308016877634,29.531035526746233
Jul,Condiments,Australia,-33.8688,151.2093,79306,78408,1.1452912968064484,31.29425818028469
Jul,Condiments,Australia,-33.8688,151.2093,91397,90504,0.9866967205869354,27.972296206108094
Jul,Condiments,Australia,-33.8688,151.2093,188321,184453,2.0970111627352224,28.677144723364336
Jul,Condiments,Australia,-33.8688,151.2093,136525,134675,1.3736773714497865,29.045552235933275
Jul,Condiments,Australia,-33.8688,151.2093,29589,29300,0.9863481228668942,28.57628139098846
Jul,Condiments,Australia,-33.8688,151.2093,326405,325524,0.27064056720856217,29.739788932307235
Jul,Coffee & Snacks,North America,40.7128,-74.006,346279,352325,-1.7160292343716739,27.828504578436903
Jul,Coffee & Snacks,North America,40.7128,-74.006,441471,447480,-1.3428533118798607,30.05959233024285
Jul,Coffee & Snacks,North America,40.7128,-74.006,432757,426601,1.4430345920426815,29.91503175491436
Jul,Coffee & Snacks,North America,40.7128,-74.006,430669,419171,2.74303327281706,25.28461621191382
Jul,Coffee & Snacks,North America,40.7128,-74.006,416122,413587,0.6129302903621245,32.37845292251157
Jul,Coffee & Snacks,North America,40.7128,-74.006,475713,462086,2.949018148136927,31.334490294858483
Jul,Coffee & Snacks,North America,40.7128,-74.006,303427,298063,1.7996195435193232,31.7805210629344
Jul,Coffee & Snacks,North America,40.7128,-74.006,245863,244450,0.5780323174473307,32.114978558604356
Jul,Coffee & Snacks,North America,40.7128,-74.006,95366,93102,2.4317415307941825,30.7927339129347
Jul,Coffee & Snacks,North America,40.7128,-74.006,100744,103291,-2.4658489122963276,30.339495535941325
Jul,Coffee & Snacks,North America,40.7128,-74.006,447627,446073,0.34837347250337947,29.65127175949569
Jul,Coffee & Snacks,North America,40.7128,-74.006,121116,120295,0.6824888814996467,28.645772108238933
Jul,Coffee & Snacks,North America,40.7128,-74.006,91311,90381,1.0289773293059383,31.988597653375248
Jul,Coffee & Snacks,North America,40.7128,-74.006,430218,442983,-2.88160042258958,30.50946227476042
Jul,Coffee & Snacks,North America,40.7128,-74.006,129783,127121,2.0940678566090574,28.718735539728076
Jul,Coffee & Snacks,North America,40.7128,-74.006,65114,66729,-2.42023707833176,30.634836547007584
Jul,Coffee & Snacks,North America,40.7128,-74.006,198873,195280,1.8399221630479312,29.249185107032076
Jul,Coffee & Snacks,North America,40.7128,-74.006,321575,315654,1.8757880464052412,29.902340328132592
Jul,Coffee & Snacks,North America,40.7128,-74.006,344119,340436,1.0818479831745174,29.358507222730882
Jul,Coffee & Snacks,North America,40.7128,-74.006,103332,102813,0.5047999766566484,28.091085974694494
Jul,Coffee & Snacks,North America,40.7128,-74.006,423730,424511,-0.18397638694874807,27.374062940105453
Jul,Coffee & Snacks,North America,40.7128,-74.006,434726,435020,-0.06758309962760334,30.787950451728804
Jul,Coffee & Snacks,North America,40.7128,-74.006,249691,245935,1.527232805416065,30.217566727707933
Jul,Coffee & Snacks,North America,40.7128,-74.006,296425,294172,0.7658784656595461,26.922405245682
Jul,Coffee & Snacks,North America,40.7128,-74.006,107204,105245,1.8613710865124236,32.20347572357242
Jul,Coffee & Snacks,North America,40.7128,-74.006,271140,269518,0.6018150921274275,30.98398697367299
Jul,Coffee & Snacks,North America,40.7128,-74.006,158515,156256,1.445704484947778,31.42391493343453
Jul,Coffee & Snacks,North America,40.7128,-74.006,262508,263732,-0.4641075030712996,28.061897896924833
Jul,Coffee & Snacks,North America,40.7128,-74.006,309461,313138,-1.1742426661727419,27.804778035448546
Jul,Coffee & Snacks,North America,40.7128,-74.006,345892,344335,0.4521759333207487,29.276743781254908
Jul,Coffee & Snacks,Europe,48.8566,2.3522,144273,148151,-2.6175996112074844,30.02636052177338
Jul,Coffee & Snacks,Europe,48.8566,2.3522,277825,274919,1.0570386186476746,28.46256347896327
Jul,Coffee & Snacks,Europe,48.8566,2.3522,400540,389099,2.940382781759912,31.89062354247173
Jul,Coffee & Snacks,Europe,48.8566,2.3522,476956,490187,-2.6991739887022708,28.894861307762294
Jul,Coffee & Snacks,Europe,48.8566,2.3522,333545,329252,1.3038645171479595,28.250720371703892
Jul,Coffee & Snacks,Europe,48.8566,2.3522,52903,54386,-2.7268046923840696,26.97789193217427
Jul,Coffee & Snacks,Europe,48.8566,2.3522,253725,256158,-0.9498044175860211,32.19188716691589
Jul,Coffee & Snacks,Europe,48.8566,2.3522,40105,40230,-0.3107133979617201,28.515726314930475
Jul,Coffee & Snacks,Europe,48.8566,2.3522,468279,468924,-0.13754894183279168,29.524159343113908
Jul,Coffee & Snacks,Europe,48.8566,2.3522,420094,427170,-1.6564833672776649,28.150027122684058
Jul,Coffee & Snacks,Europe,48.8566,2.3522,177284,177351,-0.03777819127041855,31.247003281841046
Jul,Coffee & Snacks,Europe,48.8566,2.3522,382877,375355,2.0039695754685565,30.520749337018923
Jul,Coffee & Snacks,Europe,48.8566,2.3522,304957,313037,-2.5811645268770147,29.999860290491743
Jul,Coffee & Snacks,Europe,48.8566,2.3522,159485,156499,1.907999412136819,32.24335263862874
Jul,Coffee & Snacks,Europe,48.8566,2.3522,209304,211158,-0.878015514448896,27.77834796682411
Jul,Coffee & Snacks,Europe,48.8566,2.3522,491457,491423,0.0069186830897210744,29.507831228097782
Jul,Coffee & Snacks,Europe,48.8566,2.3522,47170,46524,1.3885306508468749,31.065566418645247
Jul,Coffee & Snacks,Europe,48.8566,2.3522,308509,301709,2.2538273634528636,28.388946634978957
Jul,Coffee & Snacks,Europe,48.8566,2.3522,370777,375539,-1.2680440646643891,28.717706731094268
Jul,Coffee & Snacks,Europe,48.8566,2.3522,497801,492927,0.9887873863675555,30.836377928857818
Jul,Coffee & Snacks,Europe,48.8566,2.3522,60151,59084,1.805903459481416,29.532204399092812
Jul,Coffee & Snacks,Europe,48.8566,2.3522,323099,318606,1.4102057086181679,29.607813578646123
Jul,Coffee & Snacks,Europe,48.8566,2.3522,462158,461316,0.1825213086040805,31.407931610257254
Jul,Coffee & Snacks,Europe,48.8566,2.3522,109919,111148,-1.1057328966783029,31.6176408045557
Jul,Coffee & Snacks,Europe,48.8566,2.3522,204020,205512,-0.7259916695862042,32.76861126810888
Jul,Coffee & Snacks,Europe,48.8566,2.3522,89397,86891,2.88407314911786,28.919799281980264
Jul,Coffee & Snacks,Europe,48.8566,2.3522,359355,359736,-0.10591100140102741,30.95833642063968
Jul,Coffee & Snacks,Europe,48.8566,2.3522,178767,181903,-1.7239957559798353,31.995239525615794
Jul,Coffee & Snacks,Europe,48.8566,2.3522,145678,146922,-0.8467077769156423,27.320427943114282
Jul,Coffee & Snacks,Europe,48.8566,2.3522,162185,164797,-1.5849803091075687,32.49282260209151
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,395219,406726,-2.8291773823163506,29.52129475546069
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,300320,294867,1.8493083322311414,29.712449577661918
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,356872,366277,-2.56772879541986,32.519970468924434
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,262234,257742,1.7428280994172467,31.703798876368634
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,103878,101040,2.808788598574822,28.36261315154772
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,143703,145996,-1.5705909750952083,31.79557382337957
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,250746,247306,1.3909893007043905,31.128375635196775
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,309334,308681,0.21154525221830953,28.04093578013939
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,214071,210946,1.4814217856702663,29.823855701805975
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,52192,53463,-2.3773450797747975,29.08695647646378
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,493720,499515,-1.160125321561915,30.13778723344571
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,393891,397645,-0.9440581423128669,31.42437983700655
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,81028,79623,1.7645655149893875,29.191685681041395
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,213400,216767,-1.5532807115474219,30.003589745756216
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,455919,442650,2.997627922738055,30.20624366821611
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,135093,138083,-2.165364309871599,26.53898778276182
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,338699,341652,-0.8643297858639786,31.41882196117321
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,409181,415961,-1.629960501104671,29.718893028995137
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,219047,214195,2.265225612175821,31.283418490382655
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,13273,13117,1.1892963330029733,33.768002275139715
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,86422,87071,-0.7453687220773851,30.04377764232967
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,304819,307770,-0.9588328946940897,30.63390401396823
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,354785,349502,1.511579332879354,31.59393159101985
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,263506,263533,-0.010245396212239074,33.26645903303988
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,135801,134603,0.8900247394188836,32.62845315140716
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,225933,225599,0.148050301641408,31.426532501593083
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,290558,290453,0.03615042709147435,29.756960643599523
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,19387,19268,0.617604318040274,32.91736267491745
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,37584,37947,-0.9565973594750574,31.782687803210493
Jul,Coffee & Snacks,South America,-23.5505,-46.6333,402896,405401,-0.6179067145862984,29.591288546708704
Jul,Coffee & Snacks,Asia,35.6895,139.6917,183333,179140,2.340627442223959,31.641845758219418
Jul,Coffee & Snacks,Asia,35.6895,139.6917,449327,462711,-2.892518224118294,28.176980062646255
Jul,Coffee & Snacks,Asia,35.6895,139.6917,90974,93657,-2.8647084574564636,32.08011578158678
Jul,Coffee & Snacks,Asia,35.6895,139.6917,196443,199860,-1.709696787751426,27.96226008586653
Jul,Coffee & Snacks,Asia,35.6895,139.6917,99460,101536,-2.044595020485345,32.41653818317611
Jul,Coffee & Snacks,Asia,35.6895,139.6917,488193,474820,2.816435701950213,26.48929086135967
Jul,Coffee & Snacks,Asia,35.6895,139.6917,221912,228208,-2.7588866297412884,30.212365838880434
Jul,Coffee & Snacks,Asia,35.6895,139.6917,498494,511940,-2.6264796655858107,28.724382614280128
Jul,Coffee & Snacks,Asia,35.6895,139.6917,397220,387174,2.5946990242113364,26.181057964197485
Jul,Coffee & Snacks,Asia,35.6895,139.6917,158421,157473,0.6020079632698938,31.37677386142562
Jul,Coffee & Snacks,Asia,35.6895,139.6917,175368,175595,-0.12927475155898518,27.319022717267128
Jul,Coffee & Snacks,Asia,35.6895,139.6917,144476,142639,1.2878665722558347,29.360347444222487
Jul,Coffee & Snacks,Asia,35.6895,139.6917,75642,74671,1.300370960613893,26.554879850495062
Jul,Coffee & Snacks,Asia,35.6895,139.6917,120879,118499,2.00845576755922,30.245121597655718
Jul,Coffee & Snacks,Asia,35.6895,139.6917,130827,127600,2.5289968652037618,29.678880780996405
Jul,Coffee & Snacks,Asia,35.6895,139.6917,368176,373354,-1.3868875115841803,28.88942779479793
Jul,Coffee & Snacks,Asia,35.6895,139.6917,489389,487124,0.46497401072416883,26.05397000003032
Jul,Coffee & Snacks,Asia,35.6895,139.6917,487508,479236,1.7260806784131408,31.92835754676685
Jul,Coffee & Snacks,Asia,35.6895,139.6917,98754,99781,-1.029254066405428,30.235177259774403
Jul,Coffee & Snacks,Asia,35.6895,139.6917,358222,359350,-0.3139000973980799,30.302814792144037
Jul,Coffee & Snacks,Asia,35.6895,139.6917,75839,76826,-1.2847213183036994,31.95274734595897
Jul,Coffee & Snacks,Asia,35.6895,139.6917,102943,105839,-2.736231445875339,31.861749023874488
Jul,Coffee & Snacks,Asia,35.6895,139.6917,158188,159894,-1.0669568589190337,29.882334291736957
Jul,Coffee & Snacks,Asia,35.6895,139.6917,468034,465541,0.5355060026936402,29.558136550120775
Jul,Coffee & Snacks,Asia,35.6895,139.6917,55177,56558,-2.4417412214010397,32.17196578889065
Jul,Coffee & Snacks,Asia,35.6895,139.6917,130179,127589,2.0299555604323256,29.316706608703207
Jul,Coffee & Snacks,Asia,35.6895,139.6917,130403,129386,0.7860201258250507,29.635715008659158
Jul,Coffee & Snacks,Asia,35.6895,139.6917,258505,265305,-2.563087766909783,33.254148536952
Jul,Coffee & Snacks,Asia,35.6895,139.6917,364837,374640,-2.6166453128336533,31.490744584003597
Jul,Coffee & Snacks,Asia,35.6895,139.6917,312383,308218,1.351316276142211,29.51415310764704
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,151268,146915,2.962937753122554,34.47310589808941
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,234090,228357,2.510542702873133,30.714533727065113
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,320939,323772,-0.8749984557033963,32.10749801095688
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,267443,272629,-1.9022187661620737,31.424954069233607
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,71600,73668,-2.8071890101536625,32.58191129255
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,116968,118211,-1.0515095887861536,28.97540285385854
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,34815,35335,-1.4716286967595869,27.99874125503352
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,338756,331333,2.2403443061813944,28.28980905118159
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,419633,419920,-0.06834635168603544,31.179006099754496
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,466089,466935,-0.18118153490314498,24.322319338433612
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,334377,329387,1.514935319244536,29.082246309950005
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,470665,476968,-1.3214723000285133,27.96483044557325
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,405158,409215,-0.991410383294845,30.957060628299807
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,57024,57947,-1.592834831829085,27.110205354071482
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,282201,283047,-0.2988902903051437,35.64844085279041
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,232700,234092,-0.5946380055704594,29.29158722298242
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,361169,366578,-1.475538630250588,29.822174818193076
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,386723,386029,0.17977923938356963,28.622551686951454
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,30641,31248,-1.9425243215565797,30.283191573479765
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,112339,112874,-0.4739798359232418,30.950517209434622
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,412854,408197,1.1408707070360635,26.211235608148183
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,244989,247567,-1.0413342650676383,31.25927520605118
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,99023,100899,-1.8592850276018595,26.129140080572387
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,186169,186002,0.08978398081741057,28.901682116472447
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,453333,443122,2.3043315384927854,29.736044715936423
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,436855,441754,-1.1089882604345405,31.150215641979543
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,469615,464906,1.0128929288931525,30.777637820527428
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,274826,281972,-2.5342941852382506,27.65225334738794
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,253181,246073,2.8885737159298257,32.51021083316617
Jul,Coffee & Snacks,Africa,-1.2921,36.8219,384319,390382,-1.5530941488080905,31.37341840869713
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,82725,83861,-1.354622530139159,29.57582066015915
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,162842,164059,-0.7418063013915726,31.084406013818096
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,381831,370535,3.048564912896218,29.261745453855013
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,351597,353793,-0.620701935877759,29.519398389703504
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,400106,388787,2.9113627770475863,28.62177640455642
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,149148,152663,-2.302457045911583,30.93538020771777
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,407530,400250,1.8188632104934415,30.07122868217205
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,463530,474038,-2.2166999270100707,26.47389084725715
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,382332,392337,-2.5501036099067895,32.11717767163199
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,288252,281329,2.460819894145289,28.51945141798249
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,356300,366844,-2.8742462736203946,28.866873966048807
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,120893,118950,1.6334594367381252,34.544362905329535
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,390322,379208,2.9308453408155946,31.59238060050369
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,475996,474859,0.23943949677693802,30.578766010004145
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,356756,356023,0.20588557480836914,27.740504363990787
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,330889,329849,0.31529578686004806,30.07487413758741
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,200191,204049,-1.8907223265000075,30.151723233830243
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,452001,439464,2.85279340287259,31.704286152805015
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,290372,292262,-0.6466800336684209,29.150756882566437
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,478239,483438,-1.07542228786318,33.646243043117
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,352284,357418,-1.4364133871265576,29.495301923425508
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,430594,424758,1.3739588189039407,28.720422218020932
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,96755,97527,-0.7915756662257631,26.861915977380914
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,55313,55606,-0.5269215552278531,31.020420296492823
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,299176,296447,0.9205692754522731,31.881801999827292
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,452037,455083,-0.6693284521724608,31.543858448717348
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,479965,483364,-0.7031967626881604,27.32788394024304
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,43055,42724,0.7747401928658365,32.141132616961734
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,388824,399988,-2.7910837325119755,29.832851706290345
Jul,Coffee & Snacks,Australia,-33.8688,151.2093,496160,490283,1.1986954473232807,30.929051844688665
Aug,Pasta & Pizza,North America,40.7128,-74.006,458995,449855,2.0317657911993865,30.159830527480075
Aug,Pasta & Pizza,North America,40.7128,-74.006,407196,404948,0.5551330047314716,30.641860123851316
Aug,Pasta & Pizza,North America,40.7128,-74.006,454093,459624,-1.2033749325535656,28.542541214691955
Aug,Pasta & Pizza,North America,40.7128,-74.006,273272,276144,-1.0400370821020917,28.306976311112777
Aug,Pasta & Pizza,North America,40.7128,-74.006,58929,57753,2.036257856734715,29.85428462231789
Aug,Pasta & Pizza,North America,40.7128,-74.006,30557,30103,1.5081553333554796,33.778557591007996
Aug,Pasta & Pizza,North America,40.7128,-74.006,46080,44981,2.443253818278829,28.402920970882477
Aug,Pasta & Pizza,North America,40.7128,-74.006,52407,50867,3.0275030963099847,30.443135055216477
Aug,Pasta & Pizza,North America,40.7128,-74.006,86289,84991,1.527220529232507,30.649516479067085
Aug,Pasta & Pizza,North America,40.7128,-74.006,406670,415484,-2.1213813287635626,31.16113537407123
Aug,Pasta & Pizza,North America,40.7128,-74.006,464013,463819,0.04182666083105694,30.63653107512041
Aug,Pasta & Pizza,North America,40.7128,-74.006,312107,310886,0.3927484672838275,32.19117200054862
Aug,Pasta & Pizza,North America,40.7128,-74.006,367073,361177,1.6324406039144244,28.585120910375625
Aug,Pasta & Pizza,North America,40.7128,-74.006,109811,109721,0.08202623016560184,34.41971133149693
Aug,Pasta & Pizza,North America,40.7128,-74.006,417992,408442,2.338153275128415,31.736888621191863
Aug,Pasta & Pizza,North America,40.7128,-74.006,374375,370049,1.169034371123824,33.855625994877144
Aug,Pasta & Pizza,North America,40.7128,-74.006,73308,73172,0.18586344503361943,29.655250085092675
Aug,Pasta & Pizza,North America,40.7128,-74.006,201324,196143,2.641440173750784,31.4294634550354
Aug,Pasta & Pizza,North America,40.7128,-74.006,286383,291261,-1.6747865316674735,32.30407739662746
Aug,Pasta & Pizza,North America,40.7128,-74.006,98771,98653,0.11961116235694809,30.124102697645988
Aug,Pasta & Pizza,North America,40.7128,-74.006,282678,278272,1.5833429162833486,29.7728748704191
Aug,Pasta & Pizza,North America,40.7128,-74.006,223063,223581,-0.23168337202177286,29.88829563469438
Aug,Pasta & Pizza,North America,40.7128,-74.006,390815,384463,1.6521745915731814,30.622976754114127
Aug,Pasta & Pizza,North America,40.7128,-74.006,243208,242556,0.26880390507759033,29.583735807831488
Aug,Pasta & Pizza,North America,40.7128,-74.006,202476,203886,-0.6915629322268326,25.229772602613927
Aug,Pasta & Pizza,North America,40.7128,-74.006,317578,308691,2.8789307106459208,28.869482521579194
Aug,Pasta & Pizza,North America,40.7128,-74.006,490307,487500,0.5757948717948718,32.09702048007169
Aug,Pasta & Pizza,North America,40.7128,-74.006,192296,192513,-0.11271966049046038,29.694025260933266
Aug,Pasta & Pizza,North America,40.7128,-74.006,123394,121376,1.662602161877142,24.836484794849454
Aug,Pasta & Pizza,North America,40.7128,-74.006,89794,87449,2.6815629681299957,28.334958254192006
Aug,Pasta & Pizza,Europe,48.8566,2.3522,350657,354646,-1.124783587013529,24.957826699740615
Aug,Pasta & Pizza,Europe,48.8566,2.3522,151295,151027,0.17745171393194595,27.4367531003019
Aug,Pasta & Pizza,Europe,48.8566,2.3522,358523,353154,1.5202999258114023,29.36782931678745
Aug,Pasta & Pizza,Europe,48.8566,2.3522,280114,285981,-2.051534892178152,31.481079836057777
Aug,Pasta & Pizza,Europe,48.8566,2.3522,302899,294055,3.0076006189318325,27.421856212741123
Aug,Pasta & Pizza,Europe,48.8566,2.3522,188068,185825,1.2070496434817704,29.363331889167448
Aug,Pasta & Pizza,Europe,48.8566,2.3522,78835,79686,-1.0679416710589063,29.838976964994853
Aug,Pasta & Pizza,Europe,48.8566,2.3522,432643,438287,-1.2877406813343768,28.293118159863916
Aug,Pasta & Pizza,Europe,48.8566,2.3522,354660,358217,-0.9929735328027425,31.639981010008437
Aug,Pasta & Pizza,Europe,48.8566,2.3522,134714,132063,2.00737526786458,28.067646003989314
Aug,Pasta & Pizza,Europe,48.8566,2.3522,60547,61822,-2.0623726181618194,31.022020557540635
Aug,Pasta & Pizza,Europe,48.8566,2.3522,12631,12849,-1.696630087944587,29.839398795592118
Aug,Pasta & Pizza,Europe,48.8566,2.3522,360438,365376,-1.3514844981607987,31.63471666080037
Aug,Pasta & Pizza,Europe,48.8566,2.3522,57664,57080,1.02312543798178,23.149273828814053
Aug,Pasta & Pizza,Europe,48.8566,2.3522,24407,24988,-2.325116055706739,30.043987985608588
Aug,Pasta & Pizza,Europe,48.8566,2.3522,233059,233644,-0.25038092140179075,33.82629011294602
Aug,Pasta & Pizza,Europe,48.8566,2.3522,260481,257223,1.2666052413664408,28.088003869847004
Aug,Pasta & Pizza,Europe,48.8566,2.3522,101820,104067,-2.159185909077806,28.414275786126705
Aug,Pasta & Pizza,Europe,48.8566,2.3522,487044,488376,-0.2727406752174554,31.895023817151134
Aug,Pasta & Pizza,Europe,48.8566,2.3522,67324,66983,0.5090843945478704,31.34938995561724
Aug,Pasta & Pizza,Europe,48.8566,2.3522,85955,85350,0.7088459285295841,33.5329005199338
Aug,Pasta & Pizza,Europe,48.8566,2.3522,360434,366912,-1.7655459619745333,32.13246305547496
Aug,Pasta & Pizza,Europe,48.8566,2.3522,239164,233192,2.560979793474905,28.07307053939062
Aug,Pasta & Pizza,Europe,48.8566,2.3522,334888,330358,1.3712396854321676,26.35800509456955
Aug,Pasta & Pizza,Europe,48.8566,2.3522,346299,341597,1.3764757887217978,25.776163502271608
Aug,Pasta & Pizza,Europe,48.8566,2.3522,473506,466877,1.4198600487922943,30.155854904200627
Aug,Pasta & Pizza,Europe,48.8566,2.3522,293806,287279,2.2720073517382056,29.191124295049086
Aug,Pasta & Pizza,Europe,48.8566,2.3522,267320,259619,2.9662698030575574,30.50469838736164
Aug,Pasta & Pizza,Europe,48.8566,2.3522,236801,234278,1.0769257036512179,30.455225253090003
Aug,Pasta & Pizza,Europe,48.8566,2.3522,217606,218753,-0.52433566625372,31.156571838423197
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,240677,236117,1.931245950101009,28.613180363795344
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,212252,214545,-1.0687734507912094,28.261822050988595
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,64240,65062,-1.2634102855737603,29.68939709778333
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,151917,150861,0.6999821027303279,29.008231367654187
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,366137,372268,-1.6469317803302999,29.94642165111352
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,355115,354693,0.11897612865210194,33.63339185101208
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,375171,365009,2.784040941456238,32.54518201611642
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,142335,141562,0.5460504937765784,30.878807689807683
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,427614,426481,0.26566247968842693,31.595662389058575
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,433840,423639,2.407946388316468,32.37448004821626
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,66132,64798,2.0587055156023335,30.237716726445637
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,61798,61880,-0.13251454427925016,30.645404506329335
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,86421,88407,-2.246428450235841,26.275821128462738
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,477508,491210,-2.7894383257669837,31.965453919822842
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,355123,356064,-0.2642783319852611,29.06421850188095
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,356382,365175,-2.40788662969809,28.701107201134896
Aug,Pasta & Pizza,South America,-23.5505,-46.6333,313895,309737,1.3424292222111016,28.665794750458677
